"id","name","description","location","address","phone","email","website","image_url","verified","price_range","status","badge","owner_id","slug","search_vector","created_at","updated_at","lat","lng","source","source_id","owner_verified","owner_verification_requested_at","owner_verification_method","owner_verification_notes","geo_point","primary_category_slug","category_raw","hours","last_activity_at","primary_subcategory_label","primary_subcategory_slug","is_system","is_hidden"
"1e60609c-3073-4305-ba8e-d2b3d7e35fce","Rhinos","Rhinos is a art galleries venue in Cape Town Ward 71. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'art':13B 'busi':5B 'cape':7B,16C 'focus':11B 'galleri':14B,15C 'rhino':1A,2B 'town':8B,17C","2025-12-11 11:56:09.468538+00","2026-02-04 18:42:49.463293+00","-34.0595525","18.4182883","overpass","osm-node-6479454368","false","","","","0101000020E6100000A8CC28F1146B324091F2936A9F0741C0","arts-culture","","","2026-01-23 08:09:46.309156+00","Art Galleries","galleries","false","false"
"1e66e534-1a87-42d6-ad35-1cf8070a0748","Just PCs","Just PCs is a electronics venue in Cape Town. Public listings include an official website and contact phone number.","Cape Town","","+2721 976 1314","","https://justpcs.co.za/","","false","$$","active","","","","'cape':9B,17C 'electron':7B,15B,16C 'focus':13B 'pcs':2A,4B 'town':10B,18C","2025-12-11 12:00:08.573409+00","2026-02-04 18:42:49.463293+00","-33.8289243","18.6504646","overpass","osm-node-4509628186","false","","","","0101000020E6100000AA3418D984A632400AAE03311AEA40C0","shopping-lifestyle","","","2025-12-11 12:00:08.573409+00","Electronics","electronics","false","false"
"1eef4a63-2082-484d-a9d1-56be5bdddb62","Kampsbaai","Kampsbaai is a local business in iKapa.","iKapa","iKapa","","","","","false","$$","active","","","","'ikapa':3C 'kampsbaai':1A 'miscellan':2B","2026-02-06 12:42:54.508319+00","2026-02-06 12:52:12.107882+00","-33.95166","18.38437","foursquare","5314f4a9e4b0e72a36e0bee5","false","","","","0101000020E61000004390831266623240A774B0FECFF940C0","miscellaneous","Neighborhood","","2026-02-06 12:42:54.508319+00","Miscellaneous","miscellaneous","false","false"
"1ef219c8-bcca-4188-ae96-9441588e25df","Claremont Hospital","Claremont Hospital is a hospital in Claremont. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cape':9B,17C 'cinema':15B,16C 'claremont':1A,3B 'focus':13B 'hospit':2A,4B,7B 'town':10B,18C","2025-12-11 11:55:14.311404+00","2026-02-04 18:42:49.463293+00","-33.9866104","18.4665444","overpass","osm-node-50159939","false","","","","0101000020E6100000C7212C746F7732405EF2E43F49FE40C0","experiences-entertainment","","","2025-12-11 11:55:14.311404+00","Cinemas","cinemas","false","false"
"1f2b9ad0-2f35-4fe5-9f7a-c86558a8e410","ABSA","ABSA is a bank branch in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'absa':1A,2B 'bank':5B 'cape':7B,18C 'financ':13B,16C 'finance-insur':15C 'focus':11B 'insur':14B,17C 'town':8B,19C","2025-12-11 11:49:16.372036+00","2026-02-04 18:42:49.463293+00","-33.952806","18.6452487","overpass","osm-node-1820718565","false","","","","0101000020E61000005949D0042FA532405FB7088CF5F940C0","professional-services","","","2025-12-11 11:49:16.372036+00","Finance & Insurance","finance-insurance","false","false"
"1f43a257-d7d6-42a3-91b0-044d438093fe","Amin's Barber Shop","Amin's Barber Shop is a hair salons venue in Cape Town Ward 1. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'amin':1A,5B 'barber':3A,7B 'cape':13B,22C 'focus':17B 'hair':19B 'salon':11B,20B,21C 'shop':4A,8B 'town':14B,23C","2025-12-11 11:46:44.038213+00","2026-02-04 18:42:49.463293+00","-33.8659015","18.5726485","overpass","osm-node-10095101870","false","","","","0101000020E61000007C9A931799923240570740DCD5EE40C0","beauty-wellness","","","2025-12-11 11:46:44.038213+00","Hair Salons","salons","false","false"
"1f77106a-97dc-4ccc-a7e5-1899cc7974f9","Nourishd Juice Bar","Nourishd Juice Bar is a bar in corner Hof and Kloof Street, iKapa.","corner Hof and Kloof Street, iKapa","corner Hof and Kloof Street, iKapa","","","","","false","$$","active","","","","'bar':3A 'corner':5C 'hof':6C 'ikapa':10C 'juic':2A 'kloof':8C 'miscellan':4B 'nourishd':1A 'street':9C","2026-02-06 12:42:18.156466+00","2026-02-06 12:52:08.800499+00","-33.93663","18.40484","foursquare","589a33bbef787f24a01580ba","false","","","","0101000020E6100000D61C2098A3673240EB39E97DE3F740C0","food-drink","Juice Bar","","2026-02-06 12:42:18.156466+00","Cafes & Coffee","cafes","false","false"
"1fd19c00-782e-4569-bb35-830d074bcb27","FNB","FNB is a bank branch in Cape Town Ward 54. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bank':5B 'cape':7B,15C 'cinema':13B,14C 'fnb':1A,2B 'focus':11B 'town':8B,16C","2025-12-11 11:48:56.331632+00","2026-02-04 18:42:49.463293+00","-33.9045325","18.419296","overpass","osm-node-49988736","false","","","","0101000020E6100000F7578FFB566B3240A6D590B8C7F340C0","experiences-entertainment","","","2025-12-11 11:55:04.945609+00","Cinemas","cinemas","false","false"
"1fe9adb7-2003-4eb7-8f8e-97d0685eae10","Blink","Blink is a business in Regent Road with a focus on home decor.","Regent Road","Regent Road","","","","","false","$$","active","","","","'blink':1A,2B 'busi':5B 'decor':14B,17C 'focus':11B 'home':13B,16C 'home-decor':15C 'regent':7B,18C 'road':8B,19C","2025-12-11 12:00:53.918104+00","2026-02-04 18:42:49.463293+00","-33.9214794","18.3827298","overpass","osm-node-6189170285","false","","","","0101000020E610000062348694FA61324007787709F3F540C0","miscellaneous","","","2026-01-23 08:09:46.309156+00","Home Decor","miscellaneous","false","false"
"20094448-1633-4742-a2e2-9ad617736e9d","Edgars","Edgars is a clothing retailer in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'busi':5B 'cape':7B,16C 'cloth':14B 'edgar':1A,2B 'fashion':13B,15C 'focus':11B 'town':8B,17C","2025-12-11 11:59:43.377973+00","2026-02-04 18:42:49.463293+00","-33.9620059","18.5380752","overpass","osm-node-1832923475","false","","","","0101000020E6100000E6C9DA4BBF8932408F87630223FB40C0","shopping-lifestyle","","","2026-01-23 08:09:46.309156+00","Fashion & Clothing","fashion","false","false"
"215cb0e5-8e00-4ee9-b9bd-5c13b9d614c6","Bacini's Ristorante & Pizzeria","Bacini's Ristorante & Pizzeria is a restaurant in 177 Kloof Street (Hof Street), Gardens, 8001.","177 Kloof Street (Hof Street), Gardens, 8001","177 Kloof Street (Hof Street), Gardens, 8001","","","","","false","$$","active","","","","'177':6C '8001':12C 'bacini':1A 'garden':11C 'hof':9C 'kloof':7C 'miscellan':5B 'pizzeria':4A 'ristorant':3A 'street':8C,10C","2026-02-06 12:42:13.094315+00","2026-02-06 12:52:08.800499+00","-33.9367141128849","18.4048846057438","foursquare","4b646975f964a52055b12ae3","false","","","","0101000020E6100000CD527C84A66732406745803FE6F740C0","miscellaneous","Italian Restaurant|Pizzeria","","2026-02-06 12:42:13.094315+00","Fine Dining","miscellaneous","false","false"
"21884c54-2376-47f2-8975-f20cfb514ae3","Bible House","Bible House is a books & media venue in Ridgeworth. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bibl':1A,3B 'book':15B,17C 'bookstor':7B 'cape':9B,18C 'focus':13B 'hous':2A,4B 'media':16B 'town':10B,19C","2025-12-11 12:01:33.412733+00","2026-02-04 18:42:49.463293+00","-33.8787012","18.6362747","overpass","osm-node-1129265012","false","","","","0101000020E6100000B0C513E6E2A232405D7AEA4779F040C0","shopping-lifestyle","","","2025-12-11 12:01:33.412733+00","Books & Media","books","false","false"
"218f11dc-e70f-4eca-a2e9-da4c93588cb3","Tammys","Tammys is a hair salons venue in Cape Town. Public listing details may vary, so hours and services can change.","Gabriel Road","29, Gabriel Road, Cape Town, 7800","","","","","false","$$","active","","","","'focus':11B 'gabriel':7B,16C 'hair':13B 'road':8B,17C 'salon':5B,14B,15C 'tammi':1A,2B","2025-12-11 11:46:25.414762+00","2026-02-04 18:42:49.463293+00","-34.0179764","18.4643393","overpass","osm-node-2815874419","false","","","","0101000020E61000005EBFBBF0DE763240C70CF90C4D0241C0","beauty-wellness","","","2025-12-11 11:46:25.414762+00","Hair Salons","salons","false","false"
"21ccf91f-2bb6-411f-beb2-a70128a5d15a","Woolworths","Woolworths is a clothing retailer in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","https://commons.wikimedia.org/wiki/Special:FilePath/Woolworths%20Johannesburg.jpg","false","$$","active","","","","'busi':5B 'cape':7B,16C 'cloth':14B 'fashion':13B,15C 'focus':11B 'town':8B,17C 'woolworth':1A,2B","2025-12-11 11:59:30.040894+00","2026-02-04 18:42:49.463293+00","-34.0411449","18.5860647","overpass","osm-node-1827413763","false","","","","0101000020E61000000ED70F5608963240D7F26F3C440541C0","shopping-lifestyle","","","2026-01-23 08:09:46.309156+00","Fashion & Clothing","fashion","false","false"
"2206d8c0-e23a-4fea-baf0-a5110c08f1f4","Trenchtown","Trenchtown is a local business in 143 Lower Main Rd, iKapa.","143 Lower Main Rd, iKapa","143 Lower Main Rd, iKapa","","","","","false","$$","active","","","","'143':3C 'ikapa':7C 'lower':4C 'main':5C 'miscellan':2B 'rd':6C 'trenchtown':1A","2026-02-06 12:43:46.069941+00","2026-02-06 12:52:12.107882+00","-33.9380562838955","18.4684480505919","foursquare","4f2d0c49e4b00ef1a4ac1a5d","false","","","","0101000020E6100000D52A2136EC773240BB91723A12F840C0","miscellaneous","Caribbean Restaurant","","2026-02-06 12:43:46.069941+00","Miscellaneous","miscellaneous","false","false"
"22550663-478e-4d80-8a24-3af78449d963","Spes Bona Mural","Spes Bona Mural is a art galleries venue in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'art':17B 'bona':2A,5B 'busi':9B 'cape':11B,20C 'focus':15B 'galleri':18B,19C 'mural':3A,6B 'spes':1A,4B 'town':12B,21C","2025-12-11 11:56:00.086895+00","2026-02-04 18:42:49.463293+00","-34.0639449","18.5988779","overpass","osm-node-4999331186","false","","","","0101000020E610000013CCE20F509932407D1FB3582F0841C0","arts-culture","","","2026-01-23 08:09:46.309156+00","Art Galleries","galleries","false","false"
"2267bb79-3bae-4cd4-9157-ba9c2b917316","Jetmart","Jetmart is a clothing retailer in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'busi':5B 'cape':7B,16C 'cloth':14B 'fashion':13B,15C 'focus':11B 'jetmart':1A,2B 'town':8B,17C","2025-12-11 11:59:37.072114+00","2026-02-04 18:42:49.463293+00","-33.9037156","18.6295036","overpass","osm-node-1828528965","false","","","","0101000020E6100000DAB6DE2527A132404871E9F3ACF340C0","shopping-lifestyle","","","2026-01-23 08:09:46.309156+00","Fashion & Clothing","fashion","false","false"
"22ab9ed3-5c66-45c1-834d-bb40fe1209a7","Magnet Theatre","Magnet Theatre is a theater in Observatory. Public listings include an official website for more details.","Observatory","Observatory","","","http://magnettheatre.co.za/","https://commons.wikimedia.org/wiki/Special:FilePath/Category%3AMagnet%20Theatre","false","$$","active","","","","'focus':12B 'magnet':1A,3B 'observatori':9B,16C 'theater':7B,14B,15C 'theatr':2A,4B","2025-12-11 11:54:22.130336+00","2026-02-04 18:42:49.463293+00","","","overpass","osm-way-730235623","false","","","","","arts-culture","","","2025-12-11 11:56:44.557835+00","Theaters","theaters","false","false"
"2339bfe1-445a-46dc-8106-21adb53751d5","CPUT Survival Centre","CPUT Survival Centre is a school in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'busi':9B 'cape':11B,22C 'centr':3A,6B 'cput':1A,4B 'educ':17B,20C 'education-learn':19C 'focus':15B 'learn':18B,21C 'surviv':2A,5B 'town':12B,23C","2025-12-11 11:47:51.695244+00","2026-02-04 18:42:49.463293+00","-33.9001187","18.411878","overpass","osm-node-4535913589","false","","","","0101000020E610000020F12BD6706932404F82ED1637F340C0","professional-services","","","2026-01-23 08:09:46.309156+00","Education & Learning","education-learning","false","false"
"23a15075-0d5d-4e2d-ac41-4d49383dcf55","Chicken Licken","Chicken Licken is a fast-food restaurant in Cape Town Ward 115. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$","active","","","","'cape':10B,21C 'chicken':1A,3B 'fast':7B,16B,19C 'fast-food':18C 'focus':14B 'food':8B,17B,20C 'licken':2A,4B 'town':11B,22C","2025-12-11 11:17:01.445753+00","2026-02-04 18:42:49.463293+00","-33.9224793","18.4224805","overpass","osm-node-300283832","false","","","","0101000020E61000009EB29AAE276C3240555E3CCD13F640C0","miscellaneous","","","2025-12-11 11:44:30.581359+00","Fast Food","miscellaneous","false","false"
"242a900c-9199-45cf-bd49-08c53d90499b","Little footprints HP Ecd","Little footprints HP Ecd is a business in Cape Town with a focus on childcare.","Cape Town","","","","","","false","$$","active","","","","'busi':11B 'cape':13B,21C 'childcar':19B,20C 'ecd':4A,8B 'focus':17B 'footprint':2A,6B 'hp':3A,7B 'littl':1A,5B 'town':14B,22C","2025-12-11 11:58:23.193405+00","2026-02-04 18:42:49.463293+00","-33.9974893","18.5333988","overpass","osm-node-9473799610","false","","","","0101000020E6100000C4B9E1D28C88324012CEB8BAADFF40C0","family-pets","","","2026-01-23 08:09:46.309156+00","Childcare","childcare","false","false"
"2468f97e-b0af-41c0-9edf-d5959bf6880e","Blouberg Vet","Blouberg Vet is a veterinary in Cape Town with a focus on veterinarians.","Cape Town","","","","","","false","$$","active","","","","'blouberg':1A,3B 'cape':9B,17C 'focus':13B 'town':10B,18C 'vet':2A,4B 'veterinari':7B 'veterinarian':15B,16C","2025-12-11 11:58:53.776054+00","2026-02-04 18:42:49.463293+00","-33.8194765","18.4773773","overpass","osm-node-10718294661","false","","","","0101000020E6100000505A1366357A324097AB1F9BE4E840C0","family-pets","","","2025-12-11 11:58:53.776054+00","Veterinarians","veterinarians","false","false"
"2469383b-b5fe-48af-89b3-e44ee4df626e","The Crowbar","The Crowbar is a bar in Cape Town. Public listing details may vary, so hours and services can change.","Waterkant Street","43, Waterkant Street, Cape Town","","","","","false","$$","active","","","","'bar':7B 'crowbar':2A,4B 'focus':13B 'nightlif':15B,16C 'street':10B,18C 'waterk':9B,17C","2025-12-11 11:13:37.076877+00","2026-02-04 18:42:49.463293+00","-33.9194371","18.420953","overpass","osm-node-2689377658","false","","","","0101000020E610000031276893C36B3240539D691DB0F540C0","food-drink","","","2025-12-11 11:53:48.571429+00","Nightlife","bars","false","false"
"24bee9f6-6bb4-430a-893d-7b2e7d78f43f","Beluga","Beluga is a restaurant in Cape Town Ward 115. Public listings include an official website and contact phone number.","Prestwich Street","Prestwich Street, 8001","+27 21 418 2948","","https://beluga.co.za/","","false","$$","active","","","","'beluga':1A,2B 'dine':14B,17C 'fine':13B,16C 'fine-din':15C 'focus':11B 'prestwich':7B,18C 'restaur':5B 'street':8B,19C","2025-12-11 10:58:57.935213+00","2026-02-04 18:42:49.463293+00","-33.9125358","18.41841","overpass","osm-node-212869522","false","","","","0101000020E6100000C251F2EA1C6B3240F0B61CF9CDF440C0","food-drink","","","2025-12-11 11:45:13.187162+00","Fine Dining","restaurants","false","false"
"24c26226-cfcc-4cf0-af35-c1e03945fa97","Siyazama Preschool","Siyazama Preschool is a business in Cape Town with a focus on childcare.","Cape Town","","","","","","false","$$","active","","","","'busi':7B 'cape':9B,17C 'childcar':15B,16C 'focus':13B 'preschool':2A,4B 'siyazama':1A,3B 'town':10B,18C","2025-12-11 11:47:24.651314+00","2026-02-04 18:42:49.463293+00","-34.0293967","18.359535","overpass","osm-node-303299022","false","","","","0101000020E610000072C45A7C0A5C32401F8E6445C30341C0","family-pets","","","2026-01-23 08:09:46.309156+00","Childcare","childcare","false","false"
"2517100c-763c-466c-894f-c40de481ef33","The Village Bicycle","The Village Bicycle is a restaurant in Cape Town Ward 58. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bicycl':3A,6B 'cape':11B,22C 'dine':18B,21C 'fine':17B,20C 'fine-din':19C 'focus':15B 'restaur':9B 'town':12B,23C 'villag':2A,5B","2025-12-11 10:59:22.985495+00","2026-02-04 18:42:49.463293+00","-33.9866558","18.4743309","overpass","osm-node-247380437","false","","","","0101000020E610000075FBF6BF6D79324051B4BCBC4AFE40C0","food-drink","","","2025-12-11 11:45:15.433939+00","Fine Dining","restaurants","false","false"
"25b7ae31-1cd1-40cf-b6b7-8bd15d4a5929","Art it is","Art it is is a business in Cape Town with a focus on art galleries.","Cape Town","","","","","","false","$$","active","","","","'art':1A,2B,15B 'busi':7B 'cape':9B,18C 'focus':13B 'galleri':16B,17C 'town':10B,19C","2025-12-11 11:56:04.078955+00","2026-02-04 18:42:49.463293+00","-33.9266504","18.4472261","overpass","osm-node-6167592785","false","","","","0101000020E6100000EA6AE1687D723240A469F57A9CF640C0","arts-culture","","","2026-01-23 08:09:46.309156+00","Art Galleries","galleries","false","false"
"25bcdb01-a752-4e04-a998-bd2cfd2f1a95","Rust en Vreugd","Rust en Vreugd is a museum in Cape Town Ward 115. Public listings include an official website and contact phone number.","Buitenkant Street","78, Buitenkant Street, Cape Town","+27 21 481 3903","","https://www.iziko.org.za/index.php/museums/rust-en-vreugd","https://commons.wikimedia.org/wiki/Special:FilePath/Category%3ARust%20en%20Vreugd","false","$$","active","","","","'buitenk':11B,19C 'en':2A,5B 'focus':15B 'museum':9B,17B,18C 'rust':1A,4B 'street':12B,20C 'vreugd':3A,6B","2025-12-11 11:55:46.153494+00","2026-02-04 18:42:49.463293+00","","","overpass","osm-way-1053992817","false","","","","","arts-culture","","{""raw"":""Th-Fr 09:00-16:00"",""friendly"":null}","2025-12-11 11:55:46.153494+00","Museums","museums","false","false"
"25df2f13-77c1-481d-8f3b-38e760863a02","Kenilworth Veterinary Clinic","Kenilworth Veterinary Clinic is a veterinarians venue in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cape':11B,19C 'clinic':3A,6B 'focus':15B 'kenilworth':1A,4B 'town':12B,20C 'veterinari':2A,5B,9B 'veterinarian':17B,18C","2025-12-11 11:58:49.325809+00","2026-02-04 18:42:49.463293+00","-33.994773","18.47412","overpass","osm-node-3222029196","false","","","","0101000020E61000002861A6ED5F793240CFF8BEB854FF40C0","family-pets","","","2025-12-11 11:58:49.325809+00","Veterinarians","veterinarians","false","false"
"260aa8a8-7eff-42bc-8af9-2ee34cbeda2f","Magica Roma","Magica Roma is a restaurant in Maitland Garden Village. Public listings include an official website and contact phone number.","Central Square","8, Central Square, Pinelands, 7405","+27 21 531 1489","","https://www.facebook.com/MagicaRomaRestaurant/","","false","$$$","active","","","","'central':9B,17C 'cinema':15B,16C 'focus':13B 'magica':1A,3B 'restaur':7B 'roma':2A,4B 'squar':10B,18C","2025-12-11 10:57:04.239642+00","2026-02-04 18:42:49.463293+00","-33.9402288","18.4978748","overpass","osm-node-26313138","false","","","","0101000020E6100000A7800FB9747F3240F060D56A59F840C0","food-drink","","{""raw"":""Mo-Fr 12:00+, Mo-Sa 18:00-22:00+"",""friendly"":null}","2025-12-11 11:54:52.103961+00","Cinemas","restaurants","false","false"
"26887601-0e88-48b8-9589-404a2fdee574","Sea Point Beach Promenade","Sea Point Beach Promenade is an outdoor waterfront destination in Beach Rd (at Rocklands Rd), Sea Point, 8005.","Beach Rd (at Rocklands Rd), Sea Point, 8005","Beach Rd (at Rocklands Rd), Sea Point, 8005","","","","","false","$$","active","","","","'8005':13C 'beach':3A,6C 'miscellan':5B 'point':2A,12C 'promenad':4A 'rd':7C,10C 'rockland':9C 'sea':1A,11C","2026-02-06 12:42:52.544611+00","2026-02-06 12:52:09.845488+00","-33.9102969434042","18.390040397644","foursquare","4b7657bff964a520ef482ee3","false","","","","0101000020E6100000000000B0D9633240F1C8389C84F440C0","miscellaneous","Hiking Trail|Other Great Outdoors|Beach","","2026-02-06 12:42:52.544611+00","Water Sports","miscellaneous","false","false"
"26895f65-6e34-46ea-a1c6-218ff6824e29","Tobi Hout Bay Information Centre","Tobi Hout Bay Information Centre is a cafe in Cape Town Ward 74. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bay':3A,8B 'cafe':24C 'caf?':22B 'cape':16B,25C 'centr':5A,10B 'coffe':13B,23B 'focus':20B 'hout':2A,7B 'inform':4A,9B 'shop':14B 'tobi':1A,6B 'town':17B,26C","2025-12-11 11:04:51.380041+00","2026-02-04 18:42:49.463293+00","-34.0458147","18.3603469","overpass","osm-node-300599063","false","","","","0101000020E610000009B7C6B13F5C324089168F41DD0541C0","food-drink","","","2025-12-11 11:42:48.953147+00","Cafes & Coffee","cafes","false","false"
"269fe792-d84b-4a9d-b9ef-ebf5a40d9fee","Bocca","Bocca is a local business in Corner Bree & Wale St, iKapa.","Corner Bree & Wale St, iKapa","Corner Bree & Wale St, iKapa","","","","","false","$$","active","","","","'bocca':1A 'bree':4C 'corner':3C 'ikapa':7C 'miscellan':2B 'st':6C 'wale':5C","2026-02-06 12:42:11.055392+00","2026-02-06 12:52:06.799815+00","-33.922334","18.416673","foursquare","54524d47498efb7913d525c0","false","","","","0101000020E61000004F20EC14AB6A324093FE5E0A0FF640C0","miscellaneous","Italian Restaurant","","2026-02-06 12:42:11.055392+00","Miscellaneous","miscellaneous","false","false"
"2737ea33-3e8a-4faa-be8e-675f8562ff02","Fat Cats and Dogs","Fat Cats and Dogs is a pet services venue in Meadowridge. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'busi':11B 'cape':13B,24C 'cat':2A,6B 'dog':4A,8B 'fat':1A,5B 'focus':17B 'pet':19B,22C 'pet-servic':21C 'servic':20B,23C 'town':14B,25C","2025-12-11 11:57:45.919468+00","2026-02-04 18:42:49.463293+00","-34.0397615","18.456025","overpass","osm-node-6715609031","false","","","","0101000020E61000008D28ED0DBE743240E811A3E7160541C0","family-pets","","{""raw"":""Su 10:00-14:00; Mo-Fr 08:30-18:30; Sa 09:00-14:00; PH 10:00-14:00"",""friendly"":null}","2026-01-23 08:09:46.309156+00","Pet Services","pet-services","false","false"
"28456b74-5348-481d-970e-00ed91439e81","Clifton 3rd Beach","Clifton 3rd Beach is an outdoor waterfront destination in Victoria Rd, Clifton.","Victoria Rd, Clifton","Victoria Rd, Clifton","","","","","false","$$","active","","","","'3rd':2A 'beach':3A 'clifton':1A,7C 'miscellan':4B 'rd':6C 'victoria':5C","2026-02-06 12:49:54.289849+00","2026-02-06 12:52:10.971889+00","-33.9391932957781","18.3766301420021","foursquare","4b86eb7ff964a520e4a531e3","false","","","","0101000020E61000003D963ED56A603240ABFE647C37F840C0","miscellaneous","Beach","","2026-02-06 12:49:54.289849+00","Water Sports","miscellaneous","false","false"
"289e6b4f-75b7-4f9f-aec4-43bc8bcc445e","Subway","Subway is a fast-food restaurant in Milnerton. Public listing details may vary, so hours and services can change.","Cape Town","","","","","https://commons.wikimedia.org/wiki/Special:FilePath/Subway%20in%20Stanhope%2C%20NJ.jpg","false","$","active","","","","'cape':8B,19C 'fast':5B,14B,17C 'fast-food':16C 'focus':12B 'food':6B,15B,18C 'subway':1A,2B 'town':9B,20C","2025-12-11 11:16:15.575127+00","2026-02-04 18:42:49.463293+00","-33.8922167","18.5105271","overpass","osm-node-253763117","false","","","","0101000020E6100000C3386EE7B1823240F7B8252834F240C0","miscellaneous","","","2025-12-11 11:44:24.794154+00","Fast Food","miscellaneous","false","false"
"28a9c6f0-9719-4925-8c17-adad4bf3dfcc","Checkers","Checkers is a home decor venue in Cape Town Ward 54. Public listings include an official website and contact phone number.","Regent Rd, Sea Point, 8005","Regent Rd, Sea Point, 8005","+27 21 430 4680","","https://www.checkers.co.za/","","false","$$","active","","","","'8005':7C 'checker':1A 'miscellan':2B 'point':6C 'rd':4C 'regent':3C 'sea':5C","2026-02-06 12:42:31.106601+00","2026-02-06 12:52:10.971889+00","-33.920988420958","18.3832804082411","foursquare","4bfd2bf9f61dc9b648959ede","false","","","","0101000020E6100000CB9732AA1E6232402C01D6F2E2F540C0","miscellaneous","Grocery Store","","2026-02-06 12:42:31.106601+00","Home Decor","miscellaneous","false","false"
"28dc7b72-9745-42cc-ba75-96fe18f4d893","Manie's Barber Hair Salon","Manie's Barber Hair Salon is a hair salons venue in Cape Town. Public listings include a contact phone number.","Cape Town","","+2721 911 3545","","","","false","$$","active","","","","'barber':3A,8B 'cape':15B,24C 'focus':19B 'hair':4A,9B,21B 'mani':1A,6B 'salon':5A,10B,13B,22B,23C 'town':16B,25C","2025-12-11 11:46:26.856204+00","2026-02-04 18:42:49.463293+00","-33.8958249","18.5902787","overpass","osm-node-4459272691","false","","","","0101000020E6100000800640811C973240A338EC63AAF240C0","beauty-wellness","","{""raw"":""Mo-Sa 08:30-17:30, Su 08:30-14:30"",""friendly"":null}","2025-12-11 11:46:26.856204+00","Hair Salons","salons","false","false"
"295fb971-5b85-47f7-9966-3c6971775371","Uitzicht Animal Clinic","Uitzicht Animal Clinic is a veterinarians venue in Cape Town. Public listings include a contact phone number.","Cape Town","","+2721 975 1039","","","","false","$$","active","","","","'anim':2A,5B 'cape':11B,19C 'clinic':3A,6B 'focus':15B 'town':12B,20C 'uitzicht':1A,4B 'veterinari':9B 'veterinarian':17B,18C","2025-12-11 11:58:50.854741+00","2026-02-04 18:42:49.463293+00","-33.8160565","18.6948482","overpass","osm-node-4523530996","false","","","","0101000020E610000039AF5692E1B132401898158A74E840C0","family-pets","","{""raw"":""Mo-Fr 08:30-18:00, Sa 09:00-12:00"",""friendly"":null}","2025-12-11 11:58:50.854741+00","Veterinarians","veterinarians","false","false"
"29dd78e0-3f63-4fc7-a795-3cd847f85c86","Mugg & Bean","Mugg & Bean is a cafe in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bean':2A,4B 'cafe':18C 'caf?':16B 'cape':10B,19C 'coffe':7B,17B 'focus':14B 'mugg':1A,3B 'shop':8B 'town':11B,20C","2025-12-11 11:08:43.648947+00","2026-02-04 18:42:49.463293+00","-33.9038913","18.421309","overpass","osm-node-2662096856","false","","","","0101000020E6100000AE8218E8DA6B3240C851CAB5B2F340C0","food-drink","","","2025-12-11 11:43:16.555126+00","Cafes & Coffee","restaurants","false","false"
"2a68b82a-01a1-423d-8c98-c6edc9665288","Cause Effect","Cause Effect is a local business in 280 Dock Rd, iKapa, 8001.","280 Dock Rd, iKapa, 8001","280 Dock Rd, iKapa, 8001","","","","","false","$$","active","","","","'280':4C '8001':8C 'caus':1A 'dock':5C 'effect':2A 'ikapa':7C 'miscellan':3B 'rd':6C","2026-02-06 12:42:24.167415+00","2026-02-06 12:52:08.800499+00","-33.9049408222231","18.4192399778371","foursquare","5a49270fbb8d36354eb648ed","false","","","","0101000020E610000069FCA94F536B3240B621D219D5F340C0","miscellaneous","Cocktail Bar","","2026-02-06 12:42:24.167415+00","Miscellaneous","miscellaneous","false","false"
"2af95002-91c9-4bd8-a6c4-731f0e3106ea","Edgars","Edgars is a clothing retailer in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'busi':5B 'cape':7B,16C 'cloth':14B 'edgar':1A,2B 'fashion':13B,15C 'focus':11B 'town':8B,17C","2025-12-11 11:59:22.1854+00","2026-02-04 18:42:49.463293+00","-33.8221763","18.489567","overpass","osm-node-1813633961","false","","","","0101000020E61000006A334E43547D3240ED05B0123DE940C0","shopping-lifestyle","","","2026-01-23 08:09:46.309156+00","Fashion & Clothing","fashion","false","false"
